VideoName,Video Name (original),Method Name,Frame number,Total keyP,N visible,Failed detections,failed percent,False detections,false percent,Not Included in Detections,FalseKeyP,Species,Contrast (Fg/BG),Animal Size (pixels diagonal),Area,Height (only for BB),Narea,Boundary
v82_003,v82_003,Subtraction,4501,8,11,9,0.8181818182,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,5001,4,12,10,0.8333333333,1,0.25,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,5501,2,13,11,0.8461538462,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,6001,5,12,9,0.75,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,6501,27,13,9,0.6923076923,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,7001,21,12,9,0.75,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,7501,11,13,11,0.8461538462,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,8001,22,13,8,0.6153846154,2,0.0909090909,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,8501,26,16,11,0.6875,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,9001,25,14,9,0.6428571429,2,0.08,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,9501,61,14,6,0.4285714286,1,0.0163934426,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,10501,45,13,7,0.5384615385,2,0.0444444444,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,11001,42,13,8,0.6153846154,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,11501,15,14,10,0.7142857143,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,501,9,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,1001,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,2001,21,11,6,0.5454545455,2,0.0952380952,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,2501,2,12,10,0.8333333333,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,3001,31,13,9,0.6923076923,2,0.064516129,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,3501,11,12,9,0.75,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,5501,8,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,6501,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,7001,5,13,12,0.9230769231,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,7501,17,12,9,0.75,5,0.2941176471,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,8001,24,12,7,0.5833333333,2,0.0833333333,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,9001,9,12,10,0.8333333333,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,9501,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,25501,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,36001,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,36501,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,44501,5,13,12,0.9230769231,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,45001,9,12,9,0.75,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,45501,8,12,9,0.75,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,46001,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,46501,15,12,9,0.75,2,0.1333333333,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,47001,14,11,9,0.8181818182,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,48001,1,11,10,0.9090909091,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,48501,11,11,9,0.8181818182,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,49001,11,11,10,0.9090909091,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,49501,3,11,9,0.8181818182,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,50001,10,11,10,0.9090909091,0,0,,,Wasp,,,,,,
v82_001,v82_001,Subtraction,50501,7,11,8,0.7272727273,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,501,30,18,8,0.4444444444,4,0.1333333333,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,2001,2,17,17,1,2,1,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,2501,11,18,15,0.8333333333,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,3001,1,18,18,1,1,1,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,4001,1,18,17,0.9444444444,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,6501,4,19,17,0.8947368421,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,7501,2,20,19,0.95,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,8501,22,18,13,0.7222222222,4,0.1818181818,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,9501,1,17,16,0.9411764706,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,10001,4,17,17,1,4,1,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,11001,3,18,18,1,3,1,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,11501,7,17,16,0.9411764706,5,0.7142857143,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,16501,19,18,12,0.6666666667,3,0.1578947368,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,17001,12,17,12,0.7058823529,3,0.25,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,18001,3,19,19,1,3,1,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,18501,3,18,18,1,3,1,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,19001,1,19,18,0.9473684211,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,32001,5,19,18,0.9473684211,1,0.2,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,32501,1,19,18,0.9473684211,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,34001,2,19,18,0.9473684211,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,34501,1,19,19,1,1,1,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,35501,27,18,11,0.6111111111,3,0.1111111111,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,38001,45,19,11,0.5789473684,3,0.0666666667,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,38501,5,19,18,0.9473684211,4,0.8,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,39501,3,19,19,1,3,1,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,40001,36,18,11,0.6111111111,6,0.1666666667,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,40501,18,18,12,0.6666666667,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,41001,1,18,17,0.9444444444,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,41501,18,18,12,0.6666666667,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,42001,9,20,18,0.9,3,0.3333333333,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,42501,55,20,11,0.55,4,0.0727272727,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,43001,40,20,13,0.65,6,0.15,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,44001,1,20,19,0.95,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,44501,53,19,9,0.4736842105,6,0.1132075472,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,45501,7,19,16,0.8421052632,5,0.7142857143,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,48001,5,16,15,0.9375,4,0.8,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,48501,5,16,14,0.875,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,49501,1,18,17,0.9444444444,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Subtraction,50501,4,16,13,0.8125,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,501,44,19,1,0.0526315789,1,0.0227272727,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,1001,39,18,1,0.0555555556,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,1501,46,21,1,0.0476190476,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,2501,34,21,3,0.1428571429,1,0.0294117647,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,3001,43,18,1,0.0555555556,2,0.0465116279,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,3501,33,17,1,0.0588235294,2,0.0606060606,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,4001,22,15,3,0.2,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,4501,49,17,1,0.0588235294,1,0.0204081633,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,5001,42,17,0,0,1,0.0238095238,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,5501,35,18,1,0.0555555556,1,0.0285714286,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,6001,30,16,1,0.0625,1,0.0333333333,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,6501,23,17,3,0.1764705882,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,7001,58,20,1,0.05,2,0.0344827586,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,7501,52,19,0,0,2,0.0384615385,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,8001,52,19,0,0,2,0.0384615385,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,8501,52,19,0,0,2,0.0384615385,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,9001,39,18,2,0.1111111111,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,9501,49,17,2,0.1176470588,2,0.0408163265,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,10001,48,18,2,0.1111111111,2,0.0416666667,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,10501,46,21,0,0,1,0.0217391304,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,13001,36,19,1,0.0526315789,1,0.0277777778,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,13501,36,18,2,0.1111111111,1,0.0277777778,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,14001,25,20,4,0.2,1,0.04,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,15001,46,19,0,0,2,0.0434782609,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,15501,35,18,3,0.1666666667,1,0.0285714286,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,16001,26,19,6,0.3157894737,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,16501,29,19,3,0.1578947368,0,0,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,17001,36,20,1,0.05,1,0.0277777778,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,17501,41,19,1,0.0526315789,2,0.0487804878,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,18001,30,18,4,0.2222222222,1,0.0333333333,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,18501,25,19,7,0.3684210526,1,0.04,,,Wasp,,,,,,
v99_0005,v99_0005,Segmentation,19001,38,19,2,0.1052631579,1,0.0263157895,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,501,42,12,0,0,6,0.1428571429,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,1001,39,12,0,0,4,0.1025641026,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,1501,49,11,0,0,7,0.1428571429,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,2001,44,12,0,0,5,0.1136363636,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,2501,41,12,0,0,9,0.2195121951,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,3001,51,12,0,0,5,0.0980392157,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,3501,45,13,0,0,5,0.1111111111,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,4001,45,12,0,0,7,0.1555555556,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,4501,43,12,0,0,3,0.0697674419,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,5001,32,12,0,0,2,0.0625,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,5501,31,12,0,0,1,0.0322580645,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,6001,40,12,0,0,3,0.075,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,6501,48,12,0,0,10,0.2083333333,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,7001,40,12,0,0,6,0.15,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,7501,34,12,0,0,4,0.1176470588,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,8001,44,12,0,0,5,0.1136363636,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,8501,45,12,0,0,5,0.1111111111,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,9001,49,12,0,0,5,0.1020408163,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,9501,46,12,0,0,6,0.1304347826,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,10001,46,12,0,0,6,0.1304347826,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,10501,46,12,0,0,4,0.0869565217,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,11001,50,12,0,0,4,0.08,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,11501,46,12,0,0,5,0.1086956522,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,12001,46,12,0,0,3,0.0652173913,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,12501,45,12,0,0,10,0.2222222222,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,13001,50,12,0,0,3,0.06,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,13501,47,12,0,0,5,0.1063829787,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,14001,45,12,0,0,11,0.2444444444,,,Wasp,,,,,,
v82_001,v82_001,Segmentation,14501,48,12,0,0,,0,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,501,41,12,0,0,3,0.0731707317,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,1001,39,12,0,0,4,0.1025641026,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,1501,39,12,0,0,4,0.1025641026,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,2001,28,13,1,0.0769230769,4,0.1428571429,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,2501,32,13,1,0.0769230769,4,0.125,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,3001,32,12,1,0.0833333333,1,0.03125,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,3501,31,13,1,0.0769230769,2,0.064516129,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,16001,43,13,0,0,1,0.023255814,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,4001,27,12,0,0,1,0.037037037,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,15501,47,12,0,0,4,0.085106383,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,4501,44,13,1,0.0769230769,7,0.1590909091,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,5001,46,13,1,0.0769230769,7,0.152173913,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,5501,48,12,0,0,5,0.1041666667,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,15001,36,12,0,0,5,0.1388888889,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,6001,55,13,0,0,8,0.1454545455,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,6501,50,14,0,0,5,0.1,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,7501,46,14,0,0,6,0.1304347826,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,8001,42,14,0,0,9,0.2142857143,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,8501,37,13,0,0,3,0.0810810811,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,9501,37,10,0,0,7,0.1891891892,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,10001,36,11,0,0,8,0.2222222222,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,10501,30,11,0,0,5,0.1666666667,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,11001,37,13,0,0,5,0.1351351351,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,11501,33,11,0,0,7,0.2121212121,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,12001,37,12,0,0,9,0.2432432432,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,12501,29,11,0,0,3,0.1034482759,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,13001,35,11,0,0,7,0.2,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,13501,31,12,0,0,5,0.1612903226,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,14001,28,11,0,0,4,0.1428571429,,,Wasp,,,,,,
v82_002,v82_002,Segmentation,14501,38,12,0,0,4,0.1052631579,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,501,43,12,0,0,5,0.1162790698,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,1001,46,12,0,0,5,0.1086956522,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,2501,53,10,0,0,8,0.1509433962,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,3001,45,11,0,0,10,0.2222222222,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,3501,40,10,0,0,8,0.2,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,4001,48,11,0,0,13,0.2708333333,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,4501,41,13,0,0,5,0.1219512195,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,5001,48,11,0,0,6,0.125,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,5501,45,12,0,0,8,0.1777777778,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,6001,43,11,0,0,5,0.1162790698,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,6501,39,12,0,0,4,0.1025641026,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,7001,47,12,1,0.0833333333,6,0.1276595745,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,7501,41,13,0,0,5,0.1219512195,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,8001,53,13,0,0,8,0.1509433962,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,8501,50,14,0,0,4,0.08,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,9001,57,14,0,0,6,0.1052631579,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,9501,45,14,0,0,4,0.0888888889,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,10001,41,12,0,0,5,0.1219512195,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,10501,50,13,0,0,5,0.1,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,11001,53,13,0,0,7,0.1320754717,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,11501,68,14,0,0,6,0.0882352941,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,12001,39,13,0,0,3,0.0769230769,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,12501,51,13,0,0,6,0.1176470588,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,13001,54,13,0,0,7,0.1296296296,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,13501,42,13,0,0,4,0.0952380952,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,14001,50,14,0,0,5,0.1,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,14501,55,13,0,0,8,0.1454545455,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,15001,56,13,1,0.0769230769,7,0.125,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,15501,56,13,0,0,7,0.125,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,16001,60,13,0,0,7,0.1166666667,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,16501,62,13,0,0,9,0.1451612903,,,Wasp,,,,,,
v82_003,v82_003,Segmentation,17001,51,13,0,0,9,0.1764705882,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,501,40,13,0,0,2,0.05,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,1001,40,13,0,0,0,0,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,1501,38,13,1,0.0769230769,4,0.1052631579,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,2001,45,13,0,0,1,0.0222222222,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,2501,36,13,0,0,4,0.1111111111,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,3001,39,13,1,0.0769230769,7,0.1794871795,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,3501,41,13,0,0,6,0.1463414634,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,4001,51,13,0,0,4,0.0784313725,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,4501,46,13,0,0,6,0.1304347826,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,5001,46,13,0,0,5,0.1086956522,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,5501,48,13,1,0.0769230769,5,0.1041666667,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,6001,56,13,1,0.0769230769,5,0.0892857143,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,6501,31,13,1,0.0769230769,6,0.1935483871,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,7001,50,13,0,0,4,0.08,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,7501,42,13,1,0.0769230769,7,0.1666666667,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,8001,42,13,1,0.0769230769,6,0.1428571429,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,8501,48,13,0,0,7,0.1458333333,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,9001,38,13,0,0,6,0.1578947368,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,9501,41,13,1,0.0769230769,3,0.0731707317,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,10001,43,12,1,0.0833333333,2,0.0465116279,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,10501,34,15,1,0.0666666667,6,0.1764705882,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,11001,56,14,1,0.0714285714,5,0.0892857143,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,11501,51,15,15,1,6,0.1176470588,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,12001,49,17,0,0,4,0.0816326531,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,12501,51,17,2,0.1176470588,5,0.0980392157,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,13001,47,16,2,0.125,6,0.1276595745,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,13501,45,16,2,0.125,5,0.1111111111,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,14001,44,14,1,0.0714285714,4,0.0909090909,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,14501,37,14,1,0.0714285714,6,0.1621621622,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,15001,37,13,0,0,5,0.1351351351,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,15501,43,13,0,0,6,0.1395348837,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,16001,42,12,1,0.0833333333,4,0.0952380952,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,16501,37,11,0,0,7,0.1891891892,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,17001,33,11,0,0,6,0.1818181818,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,17501,41,12,0,0,7,0.1707317073,,,Wasp,,,,,,
v72_003,v72_003,Segmentation,18001,39,13,0,0,9,0.2307692308,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,1001,39,9,0,0,5,0.1282051282,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,1501,50,8,0,0,5,0.1,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,2001,41,9,0,0,4,0.0975609756,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,2501,44,9,0,0,6,0.1363636364,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,3001,39,9,0,0,6,0.1538461538,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,3501,40,10,0,0,3,0.075,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,4001,50,9,1,0.1111111111,2,0.04,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,4501,63,9,1,0.1111111111,6,0.0952380952,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,5001,51,10,1,0.1,8,0.1568627451,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,5501,50,10,1,0.1,6,0.12,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,6001,48,10,1,0.1,5,0.1041666667,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,6501,50,10,1,0.1,8,0.16,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,7001,48,10,1,0.1,5,0.1041666667,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,7501,49,10,1,0.1,7,0.1428571429,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,8001,42,10,1,0.1,7,0.1666666667,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,8501,47,10,1,0.1,6,0.1276595745,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,9001,43,10,1,0.1,4,0.0930232558,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,9501,41,9,0,0,6,0.1463414634,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,10001,49,9,0,0,3,0.0612244898,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,10501,58,10,0,0,5,0.0862068966,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,11001,46,8,0,0,4,0.0869565217,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,11501,44,8,0,0,2,0.0454545455,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,12001,62,11,0,0,9,0.1451612903,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,12501,43,11,0,0,8,0.1860465116,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,13001,59,11,0,0,9,0.1525423729,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,13501,61,10,0,0,4,0.0655737705,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,14001,43,11,0,0,5,0.1162790698,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,14501,52,10,0,0,6,0.1153846154,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,15001,57,10,0,0,8,0.1403508772,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,15501,49,10,0,0,4,0.0816326531,,,Wasp,,,,,,
v57_0010,v57_0010,Segmentation,16001,48,9,0,0,7,0.1458333333,,,Wasp,,,,,,
v57_0011,v57_0011,Segmentation,501,50,10,0,0,3,0.06,,,Wasp,,,,,,
v57_0011,v57_0011,Segmentation,2001,54,10,0,0,4,0.0740740741,,,Wasp,,,,,,
v57_0011,v57_0011,Segmentation,2501,44,10,1,0.1,3,0.0681818182,,,Wasp,,,,,,
v57_0011,v57_0011,Segmentation,3001,61,10,0,0,5,0.0819672131,,,Wasp,,,,,,
